title,body_part,image_url,image_file
Cable Standing Back Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/02241101-Cable-Standing-Back-Wrist-Curl_Forearms_small.png,images\Cable Standing Back Wrist Curl__Forearms__33063072.png
Wide Grip Pull-Up,Back,https://apilyfta.com/static/GymvisualPNG/14291101-Wide-Grip-Pull-Up_Back_small.png,images\Wide Grip Pull-Up__Back__47429191.png
Bench dip on floor,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/13991101-Bench-dip-on-floor_Upper-Arms_small.png,"images\Bench dip on floor__Triceps, Upper Arms__64126707.png"
Dumbbell Standing Calf Raise,Calves,https://apilyfta.com/static/GymvisualPNG/04171101-Dumbbell-Standing-Calf-Raise_Calf_small.png,images\Dumbbell Standing Calf Raise__Calves__37131861.png
Dumbbell Incline One Arm Lateral Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/03231101-Dumbbell-Incline-One-Arm-Lateral-Raise_shoulders_small.png,images\Dumbbell Incline One Arm Lateral Raise__Shoulders__24183737.png
Cable Seated Chest Press,Chest,https://apilyfta.com/static/GymvisualPNG/21441101-Cable-Seated-Chest-Press_Chest_small.png,images\Cable Seated Chest Press__Chest__84264859.png
Pike Push up,Shoulders,https://apilyfta.com/static/GymvisualPNG/29211101-Pike-Push-up_Chest_small.png,images\Pike Push up__Shoulders__27471872.png
Cable Incline Fly,Chest,https://apilyfta.com/static/GymvisualPNG/01711101-Cable-Incline-Fly_Chest_small.png,images\Cable Incline Fly__Chest__8166123.png
Lever One Arm Lateral Wide Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/13471101-Lever-One-Arm-Lateral-Wide-Pulldown-(plate-loaded)_Back_small.png,images\Lever One Arm Lateral Wide Pulldown__Back__24013245.png
3/4 Sit-up,Waist,https://apilyfta.com/static/GymvisualPNG/00011101-3-4-Sit-up_Waist_small.png,images\3_4 Sit-up__Waist__67424025.png
Incline Twisting Sit-up,Waist,https://apilyfta.com/static/GymvisualPNG/11901101-Incline-Twisting-Sit-up-(version-2)_Waist_small.png,images\Incline Twisting Sit-up__Waist__54214262.png
Barbell Deadlift,Hips,https://apilyfta.com/static/GymvisualPNG/00321101-Barbell-Deadlift_Hips-FIX2_small.png,images\Barbell Deadlift__Hips__67840435.png
Dumbbell Hammer Grip Incline Bench Two Arm Row,Back,https://apilyfta.com/static/GymvisualPNG/33201101-Dumbbell-Hammer-Grip-Incline-Bench-Two-Arm-Row_Back_small.png,images\Dumbbell Hammer Grip Incline Bench Two Arm Row__Back__81162202.png
Jump Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/05131101-Jump-Squat-II_Thighs_small.png,"images\Jump Squat__Quadriceps, Thighs__91109616.png"
Kettlebell Swing,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/05491101-Kettlebell-Swing_Kettlebell_small.png,"images\Kettlebell Swing__Hamstrings, Thighs__75132020.png"
Dumbbell Romanian Deadlift,Hips,https://apilyfta.com/static/GymvisualPNG/22221101-Dumbbell-Romanian-Deadlift-(female)_Hips_small.png,images\Dumbbell Romanian Deadlift__Hips__20729558.png
Barbell Stiff Legged Deadlift,Hamstrings,https://apilyfta.com/static/GymvisualPNG/15431101-Barbell-Stiff-Legged-Deadlift_Hips_small.png,images\Barbell Stiff Legged Deadlift__Hamstrings__74960657.png
Dumbbell Reverse Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/03851101-Dumbbell-Reverse-Wrist-Curl_Forearm_small.png,images\Dumbbell Reverse Wrist Curl__Forearms__97463260.png
Seated Row,Back,https://apilyfta.com/static/GymvisualPNG/12381101-Cable-Seated-Row-(Bent-bar)_Back_small.png,images\Seated Row__Back__18886681.png
EZ-bar Biceps Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/24041101-EZ-bar-Biceps-Curl-(with-arm-blaster)_Upper-arms_small.png,"images\EZ-bar Biceps Curl__Biceps, Upper Arms__46816802.png"
Seated Military Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/10451101-Barbell-Seated-Military-Press-(inside-squat-cage)_Shoulders_small.png,images\Seated Military Press__Shoulders__59889838.png
Russian Twist,Waist,https://apilyfta.com/static/GymvisualPNG/12471101-Russian-Twist-(with-medicine-ball)_Waist_small.png,images\Russian Twist__Waist__26002362.png
Sled Wide Hack Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/41001101-Sled-Wide-Hack-Squat-(male)_Thighs_small.png,"images\Sled Wide Hack Squat__Quadriceps, Thighs__10420323.png"
Sissy Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/14891101-Sissy-Squat-Bodyweight_Thighs_small.png,"images\Sissy Squat__Quadriceps, Thighs__11108631.png"
Cable Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/01561101-Cable-Curl_Upper-Arms_small.png,"images\Cable Curl__Biceps, Upper Arms__62153142.png"
Cable Reverse Grip Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/24911101-Cable-Reverse-Grip-Pulldown-(female)_Back_small.png,images\Cable Reverse Grip Pulldown__Back__92984186.png
Cable Rear Drive,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/02041101-Cable-Rear-Drive_Upper-Arms_small.png,"images\Cable Rear Drive__Triceps, Upper Arms__26585630.png"
Barbell Reverse Grip Bent over Row,Back,https://apilyfta.com/static/GymvisualPNG/01181101-Barbell-Reverse-Grip-Bent-over-Row_Back-FIX_small.png,images\Barbell Reverse Grip Bent over Row__Back__11582055.png
Lever Seated Hip Abduction,Hips,https://apilyfta.com/static/GymvisualPNG/36111101-Lever-Seated-Hip-Abduction-(female)_Hips_small.png,images\Lever Seated Hip Abduction__Hips__70447707.png
Cable Standing Face Pull,Shoulders,https://apilyfta.com/static/GymvisualPNG/56091101-Cable-Standing-Face-Pull_Shoulders_small.png,images\Cable Standing Face Pull__Shoulders__55834684.png
Lever Lying Banded T-bar Row,Back,https://apilyfta.com/static/GymvisualPNG/40621101-Lever-Lying-Banded-T-bar-Row_Back_small.png,images\Lever Lying Banded T-bar Row__Back__68023245.png
Lever Back Extension,Waist,https://apilyfta.com/static/GymvisualPNG/05731101-Lever-Back-Extension_Waist_small.png,images\Lever Back Extension__Waist__89132074.png
Cable Low Chest Press (male),Chest,https://apilyfta.com/static/GymvisualPNG/58141101-Cable-Low-Chest-Press-(male)_Chest_small.png,images\Cable Low Chest Press (male)__Chest__78488044.png
Dumbbell Seated Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/03911101-Dumbbell-Seated-Curl_Upper-Arms_small.png,"images\Dumbbell Seated Curl__Biceps, Upper Arms__53173303.png"
Lever Seated Fly,Chest,https://apilyfta.com/static/GymvisualPNG/22551101-Lever-Seated-Fly-(female)_Chest_small.png,images\Lever Seated Fly__Chest__51491741.png
Dumbbell Seated Shoulder Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/04041101-Dumbbell-Seated-Shoulder-Press-(parallel-grip)_Shoulders_small.png,images\Dumbbell Seated Shoulder Press__Shoulders__98691916.png
Cable Standing Back Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/63671101-Cable-Standing-Back-Wrist-Curl_Forearms_small.png,images\Cable Standing Back Wrist Curl__Forearms__21871957.png
Cable Reverse-grip Straight Back Seated High Row,Back,https://apilyfta.com/static/GymvisualPNG/02081101-Cable-Reverse-grip-Straight-Back-Seated-High-Row_Back-AFIX_small.png,images\Cable Reverse-grip Straight Back Seated High Row__Back__97203467.png
Cable Straight Arm Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/02381101-Cable-Straight-Arm-Pulldown_Back_small.png,images\Cable Straight Arm Pulldown__Back__7533745.png
Upright Row,Shoulders,https://apilyfta.com/static/GymvisualPNG/04371101-Dumbbell-Upright-Row_shoulder_small.png,images\Upright Row__Shoulders__7978291.png
Over Bench Revers Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/03681101-Dumbbell-Over-Bench-Revers-Wrist-Curl_Forearms_small.png,images\Over Bench Revers Wrist Curl__Forearms__74258404.png
Mountain Climber,Cardio,https://apilyfta.com/static/GymvisualPNG/06301101-Mountain-Climber_Cardio-FIX_small.png,images\Mountain Climber__Cardio__23580162.png
Lever Seated Shoulder Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/28831101-Lever-Seated-Shoulder-Press-(female)_Shoulders_small.png,images\Lever Seated Shoulder Press__Shoulders__66239001.png
Front Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/00411101-Barbell-Front-Raise_Shoulders_small.png,images\Front Raise__Shoulders__30215728.png
Air Twisting Crunch,Waist,https://apilyfta.com/static/GymvisualPNG/00041101-Air-Twisting-Crunch_waist_small.png,images\Air Twisting Crunch__Waist__10080903.png
Reverse grip machine lat pulldown,Back,https://apilyfta.com/static/GymvisualPNG/06731101-reverse-grip-machine-lat-pulldown_Back_small.png,images\Reverse grip machine lat pulldown__Back__99287443.png
Lever Lying Single Leg Curl,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/15901101-Lever-Lying-Single-Leg-Curl_Thighs_small.png,"images\Lever Lying Single Leg Curl__Hamstrings, Thighs__6392166.png"
Dead Hang Stretch,Stretching,https://apilyfta.com/static/GymvisualPNG/50551101-Dead-Hang-Stretch_Stretching_small.png,images\Dead Hang Stretch__Stretching__24540872.png
Lever Seated Row,Back,https://apilyfta.com/static/GymvisualPNG/22461101-Lever-Seated-Row-(female)_Back_small.png,images\Lever Seated Row__Back__179491.png
Sumo Deadlift,Hips,https://apilyfta.com/static/GymvisualPNG/01171101-Barbell-Sumo-Deadlift_Hips_small.png,images\Sumo Deadlift__Hips__98473414.png
Cable Standing Crunch,Waist,https://apilyfta.com/static/GymvisualPNG/08741101-Cable-Standing-Crunch-(with-rope-attachment)_waist_small.png,images\Cable Standing Crunch__Waist__26217808.png
Lever Chair Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/10381101-Lever-Chair-Squat_Thighs_small.png,"images\Lever Chair Squat__Quadriceps, Thighs__4745680.png"
Revers grip Biceps Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/03821101-Dumbbell-Revers-grip-Biceps-Curl_Forearms_small.png,images\Revers grip Biceps Curl__Forearms__86660036.png
Cable Single Arm High Row with Chest Support,Back,https://apilyfta.com/static/GymvisualPNG/75871101-Cable-Single-Arm-High-Row-with-Chest-Support_Back_small.png,images\Cable Single Arm High Row with Chest Support__Back__76708757.png
Hammer Grip Pull-up on Dip Cage,Back,https://apilyfta.com/static/GymvisualPNG/18651101-Hammer-Grip-Pull-up-on-Dip-Cage_Back_small.png,images\Hammer Grip Pull-up on Dip Cage__Back__94458752.png
Cable Overhead Single Arm Triceps Extension (rope attachment),"Triceps, Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/49581101-Cable-Overhead-Single-Arm-Triceps-Extension-(rope-attachment)_Upper-Arms_small.png,"images\Cable Overhead Single Arm Triceps Extension (rope attachment)__Triceps, Biceps, Upper Arms__80577095.png"
Bulgarian Split Squat with Chair,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/37431101-Bulgarian-Split-Squat-with-Chair_Thighs_small.png,"images\Bulgarian Split Squat with Chair__Quadriceps, Thighs__89906898.png"
Weighted Crunch,Waist,https://apilyfta.com/static/GymvisualPNG/08321101-Weighted-Crunch_waist_small.png,images\Weighted Crunch__Waist__5385987.png
Trap Bar Deadlift,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/08111101-Trap-Bar-Deadlift_Thighs_small.png,"images\Trap Bar Deadlift__Quadriceps, Thighs__38126806.png"
Dumbbell Chest Supported Lateral Raises,Shoulders,https://apilyfta.com/static/GymvisualPNG/36851101-Dumbbell-Chest-Supported-Lateral-Raises_Shoulders_small.png,images\Dumbbell Chest Supported Lateral Raises__Shoulders__99670231.png
Cable One Arm Front Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/26891101-Cable-One-Arm-Front-Raise-(female)_Shoulders_small.png,images\Cable One Arm Front Raise__Shoulders__13474635.png
Dumbbell Floor Fly,Chest,https://apilyfta.com/static/GymvisualPNG/41491101-Dumbbell-Floor-Fly_Chest_small.png,images\Dumbbell Floor Fly__Chest__63614004.png
Wrist Roller,Forearms,https://apilyfta.com/static/GymvisualPNG/08591101-Wrist-Roller_Forearms_small.png,images\Wrist Roller__Forearms__42205912.png
Band high fly,Chest,https://apilyfta.com/static/GymvisualPNG/37571101-Band-high-fly-(male)_Chest_small.png,images\Band high fly__Chest__99421292.png
Hanging Oblique Knee Raise,Waist,https://apilyfta.com/static/GymvisualPNG/17611101-Hanging-Oblique-Knee-Raise_Waist_small.png,images\Hanging Oblique Knee Raise__Waist__38849348.png
Kettlebell Goblet Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/05341101-Kettlebell-Goblet-Squat_thighs_small.png,"images\Kettlebell Goblet Squat__Quadriceps, Thighs__29624600.png"
Walking on Stepmill,Thighs,https://apilyfta.com/static/GymvisualPNG/23111101-Walking-on-Stepmill_Thighs_small.png,images\Walking on Stepmill__Thighs__30508831.png
Barbell Palms Down Wrist Curl Over A Bench,Forearms,https://apilyfta.com/static/GymvisualPNG/14111101-Barbell-Palms-Down-Wrist-Curl-Over-A-Bench_Forearms_small.png,images\Barbell Palms Down Wrist Curl Over A Bench__Forearms__83316909.png
Bridge - Mountain Climber,Waist,https://apilyfta.com/static/GymvisualPNG/01411101-Bridge---Mountain-Climber-(Cross-Body)-(female)_Waist-FIX_small.png,images\Bridge - Mountain Climber__Waist__60437632.png
Rear Lunge,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/03811101-Dumbbell-Rear-Lunge_Thighs_small.png,"images\Rear Lunge__Quadriceps, Thighs__53878033.png"
Lever Seated One Leg Curl,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/15861101-Lever-Seated-One-Leg-Curl_Thighs_small.png,"images\Lever Seated One Leg Curl__Hamstrings, Thighs__6349170.png"
Bench Seated Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/02901101-Dumbbell-Bench-Seated-Press_Shoulders_small.png,images\Bench Seated Press__Shoulders__79538090.png
Front Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/01621101-Cable-Front-Raise_Shoulders_small.png,images\Front Raise__Shoulders__18778671.png
Biceps Curl Reverse,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16541101-Dumbbell-Biceps-Curl-Reverse_Upper-Arms_small.png,"images\Biceps Curl Reverse__Biceps, Upper Arms__36179052.png"
Dumbbell Lunge,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/22181101-Dumbbell-Lunge-(female)_Thighs_small.png,"images\Dumbbell Lunge__Quadriceps, Thighs__3772249.png"
Cable Standing Rear Delt Row,Shoulders,https://apilyfta.com/static/GymvisualPNG/28821101-Cable-Standing-Rear-Delt-Row-(with-rope)-(female)_shoulder_small.png,images\Cable Standing Rear Delt Row__Shoulders__59053022.png
Dumbbell One Arm Zottman Preacher Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16721101-Dumbbell-One-Arm-Zottman-Preacher-Curl_Upper-Arms_small.png,"images\Dumbbell One Arm Zottman Preacher Curl__Biceps, Upper Arms__76181888.png"
EZ-bar Drag Bicep Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/44221101-EZ-bar-Drag-Bicep-Curl_Upper-Arms_small.png,"images\EZ-bar Drag Bicep Curl__Biceps, Upper Arms__32711715.png"
Barbell Preacher Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/00701101-Barbell-Preacher-Curl_Upper-Arms-AFIX_small.png,"images\Barbell Preacher Curl__Biceps, Upper Arms__3529280.png"
Cable Seated Pullover,Back,https://apilyfta.com/static/GymvisualPNG/41801101-Cable-Seated-Pullover_Back_small.png,images\Cable Seated Pullover__Back__67603657.png
Lever One Arm Seated Row,Back,https://apilyfta.com/static/GymvisualPNG/12351101-Lever-One-Arm-Seated-Row-(Seated-row-machine)_Back_small.png,images\Lever One Arm Seated Row__Back__78085898.png
Barbell Standing Shoulders Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/53281101-Barbell-Standing-Shoulders-Press_Shoulders-FIX_small.png,images\Barbell Standing Shoulders Press__Shoulders__53845272.png
Lever Seated Reverse Fly,Shoulders,https://apilyfta.com/static/GymvisualPNG/28221101-Lever-Seated-Reverse-Fly-(female)_Shoulders_small.png,images\Lever Seated Reverse Fly__Shoulders__78422799.png
Decline Shrug,Back,https://apilyfta.com/static/GymvisualPNG/03051101-Dumbbell-Decline-Shrug_Back_small.png,images\Decline Shrug__Back__71116767.png
EZ-Barbell Lying Triceps Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/36461101-EZ-Barbell-Lying-Triceps-Extension-(female)_Upper-Arms_small.png,"images\EZ-Barbell Lying Triceps Extension__Triceps, Upper Arms__22992219.png"
Good Morning,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/00441101-Barbell-Good-Morning_Thighs-AFIX_small.png,"images\Good Morning__Hamstrings, Thighs__71850790.png"
Dumbbell Incline Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/03181101-Dumbbell-Incline-Curl_Upper-Arms_small.png,"images\Dumbbell Incline Curl__Biceps, Upper Arms__92067058.png"
Reverse grip Pull-up,Back,https://apilyfta.com/static/GymvisualPNG/06741101-Reverse-grip-Pull-up_Back_small.png,images\Reverse grip Pull-up__Back__32320612.png
Cable Kneeling Rear Delt Row,Shoulders,https://apilyfta.com/static/GymvisualPNG/36971101-Cable-Kneeling-Rear-Delt-Row-(with-rope)-(male)_Shoulder_small.png,images\Cable Kneeling Rear Delt Row__Shoulders__176730.png
Close Grip Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16301101-Cable-Close-Grip-Curl_Upper-Arms_small.png,"images\Close Grip Curl__Biceps, Upper Arms__15389715.png"
Dumbbell Low Fly,Chest,https://apilyfta.com/static/GymvisualPNG/39111101-Dumbbell-Low-Fly_Chest_small.png,images\Dumbbell Low Fly__Chest__31561453.png
Lever Pec Deck Fly,Chest,https://apilyfta.com/static/GymvisualPNG/24271101-Lever-Pec-Deck-Fly-(female)_Chest_small.png,images\Lever Pec Deck Fly__Chest__85050643.png
Burpee,Cardio,https://apilyfta.com/static/GymvisualPNG/11601101-Burpee_Cardio_small.png,images\Burpee__Cardio__56557817.png
Low Fly,Chest,https://apilyfta.com/static/GymvisualPNG/01791101-Cable-Low-Fly_Chest_small.png,images\Low Fly__Chest__57021602.png
Dumbbell Seated Lateral Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/03961101-Dumbbell-Seated-Lateral-Raise_shoulder_small.png,images\Dumbbell Seated Lateral Raise__Shoulders__77619734.png
Cobra Yoga Pose,Waist,https://apilyfta.com/static/GymvisualPNG/14821101-Cobra-Yoga-Pose_Waist_small.png,images\Cobra Yoga Pose__Waist__66683452.png
Lever Seated Hip Abduction,Hips,https://apilyfta.com/static/GymvisualPNG/18691101-Lever-Seated-Hip-Abduction-(VERSION-2)_Hips_small.png,images\Lever Seated Hip Abduction__Hips__25266934.png
Lever Overhand Triceps Dip,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/05911101-Lever-Overhand-Triceps-Dip_Upper-Arms_small.png,"images\Lever Overhand Triceps Dip__Triceps, Upper Arms__85609566.png"
Lever Kneeling Twist,Waist,https://apilyfta.com/static/GymvisualPNG/05831101-Lever-Kneeling-Twist_Waist_small.png,images\Lever Kneeling Twist__Waist__88425056.png
Smith Chair Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/07501101-Smith-Chair-Squat_Thighs_small.png,"images\Smith Chair Squat__Quadriceps, Thighs__7888490.png"
Barbell Standing Reverse Grip Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/01101101-Barbell-Standing-Reverse-Grip-Curl_Forearms_small.png,images\Barbell Standing Reverse Grip Curl__Forearms__74799130.png
